,STATIONS_ID,Datum,Monat,Jahr,Jahreszeit,MO_TT,MO_TX,MO_TN,MO_RR,MO_TT_Monat_mean,MO_TX_Monat_mean,MO_TN_Monat_mean,MO_RR_Monat_mean,MO_TT_Jahr_mean,MO_TX_Jahr_mean,MO_TN_Jahr_mean,MO_RR_Jahr_mean,MO_TT_Jahreszeit_ges_mean,MO_TX_Jahreszeit_ges_mean,MO_TN_Jahreszeit_ges_mean,MO_RR_Jahreszeit_ges_mean,MO_TT_Jahreszeit_mean,MO_TX_Jahreszeit_mean,MO_TN_Jahreszeit_mean,MO_RR_Jahreszeit_mean,Anomalie_Monat_MO_TT,Anomalie_Monat_MO_TX,Anomalie_Monat_MO_TN,Anomalie_Monat_MO_RR,Anomalie_Jahr_MO_TT,Anomalie_Jahr_MO_TX,Anomalie_Jahr_MO_TN,Anomalie_Jahr_MO_RR,Anomalie_Jahreszeit_MO_TT,Anomalie_Jahreszeit_MO_TX,Anomalie_Jahreszeit_MO_TN,Anomalie_Jahreszeit_MO_RR,Trendlinie_MO_TT,Trendlinie_MO_RR_Monat,Trendlinie_MO_RR_ab_1990,Trendlinie_MO_RR_Fruehling,Trendlinie_MO_RR_Sommer,Trendlinie_MO_RR_Herbst,Trendlinie_MO_RR_Winter,Trendlinie_MO_RR_Jahr,Trendlinie_MO_RR_Jahr_ab_1990
249,15963,1967-05-01,5,1967,Fruehling,13.65,18.89,7.62,95.1,13.691923076923077,18.671176470588236,8.41235294117647,67.01372549019608,10.583333333333334,14.500833333333333,5.920833333333333,66.64999999999999,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,9.623333333333333,14.063333333333333,4.373333333333334,66.13333333333333,-0.996390529062126,0.03807084240164066,-0.9364024005053697,0.19404796870676,0.0929664675358657,0.004082914572864621,-0.949625,0.07001366120218563,-0.9912486396122474,-0.9714035526991075,-0.8929780160697791,0.09125846954766101,9.705415353514695,67.11880389632033,,179.2407773964403,,,,789.285361960252,
606,15963,1967-06-01,6,1967,Sommer,15.63,20.71,9.54,48.9,16.483076923076922,21.508823529411767,11.187450980392155,78.25294117647059,10.583333333333334,14.500833333333333,5.920833333333333,66.64999999999999,17.50581699346405,22.616866666666667,12.4668,75.636,17.72,22.91,11.476666666666667,57.53333333333333,-0.913647331149342,-0.9139051781187739,-0.8675300063171195,-0.5349126436953322,0.0929664675358657,0.004082914572864621,-0.949625,0.07001366120218563,0.06964378508387264,0.09096458391419779,-0.8586075026297281,-0.6033601168736302,9.70817037025869,67.10702476344038,,,233.66317343762466,,,789.285361960252,
605,15963,1967-07-01,7,1967,Sommer,19.81,25.45,13.01,71.1,18.1652,23.20387755102041,13.167551020408164,78.18979591836735,10.583333333333334,14.500833333333333,5.920833333333333,66.64999999999999,17.50581699346405,22.616866666666667,12.4668,75.636,17.72,22.91,11.476666666666667,57.53333333333333,0.331032502332047,0.3911022744508281,-0.9875314244459629,-0.8882906225376231,0.0929664675358657,0.004082914572864621,-0.949625,0.07001366120218563,0.06964378508387264,0.09096458391419779,-0.8586075026297281,-0.6033601168736302,9.710836515494814,67.09562560258881,,,233.66317343762466,,,789.285361960252,
607,15963,1967-08-01,8,1967,Sommer,17.72,22.57,11.88,52.6,17.902156862745098,23.171799999999998,13.085,70.464,10.583333333333334,14.500833333333333,5.920833333333333,66.64999999999999,17.50581699346405,22.616866666666667,12.4668,75.636,17.72,22.91,11.476666666666667,57.53333333333333,-0.98208573108903,-0.9352433647782527,-0.9031664560960203,-0.7172740649999627,0.0929664675358657,0.004082914572864621,-0.949625,0.07001366120218563,0.06964378508387264,0.09096458391419779,-0.8586075026297281,-0.6033601168736302,9.713591532238807,67.08384646970885,,,233.66317343762466,,,789.285361960252,
201,15963,1967-09-01,9,1967,Herbst,14.98,19.87,10.19,48.0,14.670000000000002,19.580416666666668,10.487083333333333,67.90625,10.583333333333334,14.500833333333333,5.920833333333333,66.64999999999999,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.0,14.76,6.82,73.66666666666667,0.06125509849468643,0.05039287082519262,-0.9762930353758686,-0.6848578826086631,0.0929664675358657,0.004082914572864621,-0.949625,0.07001366120218563,0.16677512193650718,0.1242737228811236,-0.9776292850098345,0.1053284260291253,9.716346548982802,67.0720673368289,,,,188.2442892489425,,789.285361960252,
199,15963,1967-10-01,10,1967,Herbst,12.63,16.04,8.69,79.7,10.818235294117647,14.8498,7.284400000000001,63.052,10.583333333333334,14.500833333333333,5.920833333333333,66.64999999999999,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.0,14.76,6.82,73.66666666666667,0.364777861101458,0.20722519016982963,0.28761996624065556,0.11481631010731592,0.0929664675358657,0.004082914572864621,-0.949625,0.07001366120218563,0.16677512193650718,0.1242737228811236,-0.9776292850098345,0.1053284260291253,9.719012694218925,67.06066817597731,,,,188.2442892489425,,789.285361960252,
200,15963,1967-11-01,11,1967,Herbst,5.39,8.37,1.58,93.3,6.225192307692307,8.968235294117648,3.4427450980392154,66.42745098039217,10.583333333333334,14.500833333333333,5.920833333333333,66.64999999999999,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.0,14.76,6.82,73.66666666666667,-0.9154716833081585,-0.9356294321669083,-0.8501895135818068,0.18564062688346017,0.0929664675358657,0.004082914572864621,-0.949625,0.07001366120218563,0.16677512193650718,0.1242737228811236,-0.9776292850098345,0.1053284260291253,9.72176771096292,67.04888904309736,,,,188.2442892489425,,789.285361960252,
89,15963,1967-12-01,12,1967,Winter,2.85,4.81,0.3,106.1,3.608269230769231,5.8578,1.1059999999999999,73.514,10.583333333333334,14.500833333333333,5.920833333333333,66.64999999999999,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,3.99,6.27,1.0133333333333334,69.26666666666667,-0.9233183592600585,-0.8869403459533391,-0.9353032217308908,0.22521706799047217,0.0929664675358657,0.004082914572864621,-0.949625,0.07001366120218563,0.3072136447381125,0.19956984422113577,0.2193347193347193,0.06871699124536747,9.724433856199044,67.0374898822458,,,,,187.6124739817107,789.285361960252,
688,15963,1968-01-01,1,1968,Winter,2.21,4.54,-1.03,91.4,2.4686538461538463,4.860588235294118,-0.15176470588235294,66.11176470588235,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,1.8033333333333335,3.9933333333333336,-1.0366666666666666,57.96666666666667,-0.9742825195676481,-0.9656993673889592,-0.9294851547694252,0.1746662614662935,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,-0.7864555868460321,-0.7077620706970796,-0.8077749598280837,-0.8668359540194531,9.727188872943039,67.02571074936583,,,,,187.51120438784264,788.0747505786576,
708,15963,1968-02-01,2,1968,Winter,2.56,4.79,-0.37,39.4,3.069807692307692,6.177254901960784,-0.04156862745098041,52.69803921568627,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,1.8033333333333335,3.9933333333333336,-1.0366666666666666,57.96666666666667,-0.9486631225846951,-0.8501764524115886,-0.9737681617182565,-0.789748550286208,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,-0.7864555868460321,-0.7077620706970796,-0.8077749598280837,-0.8668359540194531,9.729943889687034,67.01393161648588,,,,,187.51120438784264,788.0747505786576,
612,15963,1968-03-01,3,1968,Fruehling,6.74,10.55,2.45,60.7,6.098076923076923,10.032549019607844,2.4396078431372548,60.928000000000004,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,10.176666666666668,14.573333333333332,4.566666666666666,47.53333333333334,0.12834031423188788,0.0900734729220972,0.0016477775098464333,-0.9972063909409383,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,0.1558065927384991,0.1081754086073921,-0.9214242502349452,-0.7429556726000537,9.732521163415287,67.0029124276627,,178.67209673557363,,,,788.0747505786576,
613,15963,1968-04-01,4,1968,Fruehling,11.39,16.72,3.99,13.9,9.306538461538462,13.972156862745098,4.537647058823529,49.88823529411765,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,10.176666666666668,14.573333333333332,4.566666666666666,47.53333333333334,0.41969070656448343,0.4784713207029196,-0.9561118130132661,-0.4295920882601193,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,0.1558065927384991,0.1081754086073921,-0.9214242502349452,-0.7429556726000537,9.73527618015928,66.99113329478273,,178.67209673557363,,,,788.0747505786576,
611,15963,1968-05-01,5,1968,Fruehling,12.4,16.45,7.26,68.0,13.691923076923077,18.671176470588236,8.41235294117647,67.01372549019608,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,10.176666666666668,14.573333333333332,4.566666666666666,47.53333333333334,-0.8688820448437531,-0.7598604675956402,-0.9074068224889451,0.006329275104455161,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,0.1558065927384991,0.1081754086073921,-0.9214242502349452,-0.7429556726000537,9.737942325395405,66.97973413393116,,178.67209673557363,,,,788.0747505786576,
266,15963,1968-06-01,6,1968,Sommer,16.56,21.61,10.96,100.2,16.483076923076922,21.508823529411767,11.187450980392155,78.25294117647059,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,17.50581699346405,22.616866666666667,12.4668,75.636,17.326666666666664,22.316666666666666,11.886666666666668,97.13333333333333,0.014147751175168786,0.01758392295825606,-0.9819014529374608,0.15152230271523875,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,-0.973109256268563,-0.9466963624097999,-0.9189331371524085,0.29149595208642065,9.740697342139399,66.96795500105121,,,233.0215819299226,,,788.0747505786576,
316,15963,1968-07-01,7,1968,Sommer,17.7,23.18,11.55,58.9,18.1652,23.20387755102041,13.167551020408164,78.18979591836735,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,17.50581699346405,22.616866666666667,12.4668,75.636,17.326666666666664,22.316666666666666,11.886666666666668,97.13333333333333,-0.9532134099692018,-0.9978339453441742,-0.869938246934908,-0.6946427218526661,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,-0.973109256268563,-0.9466963624097999,-0.9189331371524085,0.29149595208642065,9.743363487375522,66.95655584019963,,,233.0215819299226,,,788.0747505786576,
262,15963,1968-08-01,8,1968,Sommer,17.72,22.16,13.15,132.3,17.902156862745098,23.171799999999998,13.085,70.464,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,17.50581699346405,22.616866666666667,12.4668,75.636,17.326666666666664,22.316666666666666,11.886666666666668,97.13333333333333,-0.98208573108903,-0.8908392443338258,0.01284060766819367,0.42782857307783084,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,-0.973109256268563,-0.9466963624097999,-0.9189331371524085,0.29149595208642065,9.746118504119517,66.94477670731968,,,233.0215819299226,,,788.0747505786576,
165,15963,1968-09-01,9,1968,Herbst,15.1,19.57,10.67,108.9,14.670000000000002,19.580416666666668,10.487083333333333,67.90625,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.006666666666666,14.353333333333333,7.176666666666667,72.03333333333335,0.08550838622354696,-0.9992917959054718,0.037009685716582294,0.28345661950836076,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,0.16895394211195455,-0.9990509716339392,0.05127005656853757,0.0829730424877828,9.748873520863512,66.93299757443972,,,,188.08289568201775,,788.0747505786576,
166,15963,1968-10-01,10,1968,Herbst,12.52,15.56,8.38,60.1,10.818235294117647,14.8498,7.284400000000001,63.052,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.006666666666666,14.353333333333333,7.176666666666667,72.03333333333335,0.34254568068333546,0.1236385588408229,0.2240800578731613,-0.9539689416404611,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,0.16895394211195455,-0.9990509716339392,0.05127005656853757,0.0829730424877828,9.751539666099635,66.92159841358814,,,,188.08289568201775,,788.0747505786576,
168,15963,1968-11-01,11,1968,Herbst,5.4,7.93,2.48,47.1,6.225192307692307,8.968235294117648,3.4427450980392154,66.42745098039217,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.006666666666666,14.353333333333333,7.176666666666667,72.03333333333335,-0.9164917511819056,-0.8879762297387428,-0.9226784586228681,-0.6940450313845294,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,0.16895394211195455,-0.9990509716339392,0.05127005656853757,0.0829730424877828,9.75429468284363,66.90981928070819,,,,188.08289568201775,,788.0747505786576,
709,15963,1968-12-01,12,1968,Winter,0.64,2.65,-1.71,43.1,3.608269230769231,5.8578,1.1059999999999999,73.514,10.078333333333333,13.809166666666668,5.648333333333333,68.66666666666667,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,1.8033333333333335,3.9933333333333336,-1.0366666666666666,57.96666666666667,-0.697883359161975,-0.6530064431241632,-0.7734112444725206,-0.5180706917543716,-0.9713576475081154,-0.9435812863466715,-0.9087500000000001,0.1526639344262299,-0.7864555868460321,-0.7077620706970796,-0.8077749598280837,-0.8668359540194531,9.756960828079754,66.89842011985662,,,,,187.51120438784264,788.0747505786576,
755,15963,1969-01-01,1,1969,Winter,4.48,6.14,1.69,45.4,2.4686538461538463,4.860588235294118,-0.15176470588235294,66.11176470588235,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,1.37,3.3633333333333333,-1.2333333333333334,43.46666666666667,0.40511541345819707,0.22276042118374775,0.37701953219194595,-0.6720721259066158,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,-0.7106104634855097,-0.5951635594498169,-0.7788382733497249,-0.5490857714044057,9.759715844823749,66.88664098697666,,,,,187.40993479397457,786.8641391970627,
745,15963,1969-02-01,2,1969,Winter,0.62,3.0,-2.33,62.1,3.069807692307692,6.177254901960784,-0.04156862745098041,52.69803921568627,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,1.37,3.3633333333333333,-1.2333333333333334,43.46666666666667,-0.7507699550777802,-0.6563145607151881,-0.8159033480732787,0.06462380031544518,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,-0.7106104634855097,-0.5951635594498169,-0.7788382733497249,-0.5490857714044057,9.762470861567742,66.87486185409671,,,,,187.40993479397457,786.8641391970627,
365,15963,1969-03-01,3,1969,Fruehling,4.37,7.56,0.76,66.9,6.098076923076923,10.032549019607844,2.4396078431372548,60.928000000000004,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,9.35,13.496666666666664,4.923333333333333,64.23333333333333,-0.8243913921964807,-0.7326361335881053,-0.8649399873657613,0.040864842472695735,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,-0.9434078694925333,-0.8701244685084477,-0.9739026477465451,0.06525322746895645,9.764959263788125,66.8642226373019,,178.10341607470673,,,,786.8641391970627,
366,15963,1969-04-01,4,1969,Fruehling,9.29,13.73,4.23,65.3,9.306538461538462,13.972156862745098,4.537647058823529,49.88823529411765,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,9.35,13.496666666666664,4.923333333333333,64.23333333333333,-0.9989799321262528,-0.9741936993725895,-0.9754421983575491,0.10625304536942562,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,-0.9434078694925333,-0.8701244685084477,-0.9739026477465451,0.06525322746895645,9.76771428053212,66.85244350442194,,178.10341607470673,,,,786.8641391970627,
380,15963,1969-05-01,5,1969,Fruehling,14.39,19.2,9.78,60.5,13.691923076923077,18.671176470588236,8.41235294117647,67.01372549019608,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,9.35,13.496666666666664,4.923333333333333,64.23333333333333,0.1396896091306497,0.09205387513495741,0.2798408488063659,-0.8974344609853323,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,-0.9434078694925333,-0.8701244685084477,-0.9739026477465451,0.06525322746895645,9.770380425768243,66.84104434357037,,178.10341607470673,,,,786.8641391970627,
162,15963,1969-06-01,6,1969,Sommer,16.37,21.32,10.67,49.5,16.483076923076922,21.508823529411767,11.187450980392155,78.25294117647059,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,17.50581699346405,22.616866666666667,12.4668,75.636,18.063333333333333,23.099999999999998,12.853333333333333,89.06666666666666,-0.9891323538066188,-0.9799698451214578,-0.9585439039797854,-0.5444363109421335,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,0.1818530241194244,0.15052207669223236,0.11709377393587946,0.18108773133121842,9.773135442512238,66.82926521069042,,,232.37999042222054,,,786.8641391970627,
160,15963,1969-07-01,7,1969,Sommer,19.52,24.89,14.27,89.7,18.1652,23.20387755102041,13.167551020408164,78.18979591836735,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,17.50581699346405,22.616866666666667,12.4668,75.636,18.063333333333333,23.099999999999998,12.853333333333333,89.06666666666666,0.27242039032063387,0.29358453790032024,0.22548387573018092,0.07922736775339809,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,0.1818530241194244,0.15052207669223236,0.11709377393587946,0.18108773133121842,9.775801587748361,66.81786604983884,,,232.37999042222054,,,786.8641391970627,
161,15963,1969-08-01,8,1969,Sommer,18.3,23.09,13.62,128.0,17.902156862745098,23.171799999999998,13.085,70.464,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,17.50581699346405,22.616866666666667,12.4668,75.636,18.063333333333333,23.099999999999998,12.853333333333333,89.06666666666666,0.07900913918509463,-0.991560785829721,0.1091753074511691,0.3980429501077234,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,0.1818530241194244,0.15052207669223236,0.11709377393587946,0.18108773133121842,9.778556604492355,66.80608691695889,,,232.37999042222054,,,786.8641391970627,
565,15963,1969-09-01,9,1969,Herbst,15.19,20.28,10.35,18.2,14.670000000000002,19.580416666666668,10.487083333333333,67.90625,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.83,15.910000000000002,7.8999999999999995,36.0,0.10369835202019244,0.12178978508538607,-0.989179958938724,-0.21184907601753844,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,0.438038233779734,0.4847532844323904,0.27684178214026284,-0.3476594388693063,9.78131162123635,66.79430778407892,,,,187.921502115093,,786.8641391970627,
556,15963,1969-10-01,10,1969,Herbst,13.24,17.66,8.98,14.6,10.818235294117647,14.8498,7.284400000000001,63.052,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.83,15.910000000000002,7.8999999999999995,36.0,0.48806540705649964,0.4893300709052282,0.3470605256812152,-0.23175750875803902,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,0.438038233779734,0.4847532844323904,0.27684178214026284,-0.3476594388693063,9.783977766472473,66.78290862322736,,,,187.921502115093,,786.8641391970627,
554,15963,1969-11-01,11,1969,Herbst,7.06,9.79,4.37,75.2,6.225192307692307,8.968235294117648,3.4427450980392154,66.42745098039217,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.83,15.910000000000002,7.8999999999999995,36.0,0.16732436486016877,0.14306630454898372,0.1895747930230689,0.06026393484649642,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,0.438038233779734,0.4847532844323904,0.27684178214026284,-0.3476594388693063,9.786732783216468,66.7711294903474,,,,187.921502115093,,786.8641391970627,
775,15963,1969-12-01,12,1969,Winter,-0.99,0.95,-3.06,22.9,3.608269230769231,5.8578,1.1059999999999999,73.514,10.153333333333334,13.967500000000001,6.110833333333333,58.19166666666666,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,1.37,3.3633333333333333,-1.2333333333333334,43.46666666666667,-0.5316122957412166,-0.46889179737897846,-0.6646778269109287,-0.19744056111206554,-0.9799503532556808,-0.9600729103376445,-0.978125,-0.7731061569325536,-0.7106104634855097,-0.5951635594498169,-0.7788382733497249,-0.5490857714044057,9.789398928452592,66.75973032949582,,,,,187.40993479397457,786.8641391970627,
317,15963,1970-01-01,1,1970,Winter,0.85,2.77,-1.24,58.7,2.4686538461538463,4.860588235294118,-0.15176470588235294,66.11176470588235,9.85,13.579166666666666,6.040833333333333,77.02499999999999,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,1.64,3.853333333333333,-0.85,74.36666666666666,-0.8355532887380583,-0.7740035303483845,-0.9125710675931776,-0.8831800832107084,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,-0.7578678095793736,-0.682740179308799,-0.8352402893668649,0.13852053577241674,9.792153945196587,66.74795119661587,,,,,187.3086652001065,785.6535278154679,
289,15963,1970-02-01,2,1970,Winter,1.49,4.2,-1.51,123.5,3.069807692307692,6.177254901960784,-0.04156862745098041,52.69803921568627,9.85,13.579166666666666,6.040833333333333,77.02499999999999,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,1.64,3.853333333333333,-0.85,74.36666666666666,-0.8395158600937678,-0.7862778400647303,-0.8819488313329122,0.4899347887723279,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,-0.7578678095793736,-0.682740179308799,-0.8352402893668649,0.13852053577241674,9.794908961940582,66.73617206373592,,,,,187.3086652001065,785.6535278154679,
290,15963,1970-03-01,3,1970,Fruehling,3.63,6.87,0.63,95.9,6.098076923076923,10.032549019607844,2.4396078431372548,60.928000000000004,9.85,13.579166666666666,6.040833333333333,77.02499999999999,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,8.256666666666666,12.146666666666667,4.48,77.0,-0.748906369539204,-0.6579072479621186,-0.8544693619709414,0.2417446252943504,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,-0.7520447890136768,-0.6288419444071709,-0.9086724900919398,0.239990204945165,9.797397364160963,66.72553284694112,,177.53473541384005,,,,785.6535278154679,
291,15963,1970-04-01,4,1970,Fruehling,6.94,10.32,3.83,101.4,9.306538461538462,13.972156862745098,4.537647058823529,49.88823529411765,9.85,13.579166666666666,6.040833333333333,77.02499999999999,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,8.256666666666666,12.146666666666667,4.48,77.0,-0.7592639817957118,-0.6048813805543071,-0.9432248894504107,0.35631374053707165,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,-0.7520447890136768,-0.6288419444071709,-0.9086724900919398,0.239990204945165,9.800152380904958,66.71375371406116,,177.53473541384005,,,,785.6535278154679,
303,15963,1970-05-01,5,1970,Fruehling,14.2,19.25,8.98,33.7,13.691923076923077,18.671176470588236,8.41235294117647,67.01372549019608,9.85,13.579166666666666,6.040833333333333,77.02499999999999,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,8.256666666666666,12.146666666666667,4.48,77.0,0.10128857022662006,0.10076081589839576,0.11586689172896074,-0.47204399062821345,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,-0.7520447890136768,-0.6288419444071709,-0.9086724900919398,0.239990204945165,9.802818526141081,66.70235455320959,,177.53473541384005,,,,785.6535278154679,
205,15963,1970-06-01,6,1970,Sommer,18.64,24.37,11.9,65.8,16.483076923076922,21.508823529411767,11.187450980392155,78.25294117647059,9.85,13.579166666666666,6.040833333333333,77.02499999999999,17.50581699346405,22.616866666666667,12.4668,75.636,17.91,23.223333333333333,12.346666666666666,83.60000000000001,0.43453807180875426,0.4982070531000462,0.1455670766015597,-0.8031626044802318,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,0.13174016008412978,0.18918220358323817,-0.9866155563729762,0.10626563131529639,9.805573542885076,66.69057542032962,,,231.73839891451826,,,785.6535278154679,
203,15963,1970-07-01,7,1970,Sommer,16.77,21.75,12.19,138.3,18.1652,23.20387755102041,13.167551020408164,78.18979591836735,9.85,13.579166666666666,6.040833333333333,77.02499999999999,17.50581699346405,22.616866666666667,12.4668,75.636,17.91,23.223333333333333,12.346666666666666,83.60000000000001,-0.8583470977107324,-0.8429610374526364,-0.9214859411863292,0.4158741762062401,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,0.13174016008412978,0.18918220358323817,-0.9866155563729762,0.10626563131529639,9.8082396881212,66.67917625947806,,,231.73839891451826,,,785.6535278154679,
206,15963,1970-08-01,8,1970,Sommer,18.32,23.55,12.95,46.7,17.902156862745098,23.171799999999998,13.085,70.464,9.85,13.579166666666666,6.040833333333333,77.02499999999999,17.50581699346405,22.616866666666667,12.4668,75.636,17.91,23.223333333333333,12.346666666666666,83.60000000000001,0.08305135380657132,0.0658244721715936,-0.9893477574226153,-0.6236246704064179,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,0.13174016008412978,0.18918220358323817,-0.9866155563729762,0.10626563131529639,9.810994704865195,66.6673971265981,,,231.73839891451826,,,785.6535278154679,
110,15963,1970-09-01,9,1970,Herbst,15.37,20.24,11.04,63.5,14.670000000000002,19.580416666666668,10.487083333333333,67.90625,9.85,13.579166666666666,6.040833333333333,77.02499999999999,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.593333333333334,15.093333333333334,8.186666666666666,73.13333333333333,0.14007828361348337,0.11482423247463502,0.11284764086488212,-0.9308859531510267,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,0.3606901175513441,0.2287605523162734,0.3662388715373521,0.09802870895440102,9.813749721609188,66.65561799371814,,,,187.76010854816826,,785.6535278154679,
102,15963,1970-10-01,10,1970,Herbst,11.33,14.42,8.38,82.6,10.818235294117647,14.8498,7.284400000000001,63.052,9.85,13.579166666666666,6.040833333333333,77.02499999999999,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.593333333333334,15.093333333333334,8.186666666666666,73.13333333333333,0.10203391070546715,-0.9538714348183535,0.2240800578731613,0.13490428838948135,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,0.3606901175513441,0.2287605523162734,0.3662388715373521,0.09802870895440102,9.816415866845313,66.64421883286657,,,,187.76010854816826,,785.6535278154679,
99,15963,1970-11-01,11,1970,Herbst,8.08,10.62,5.14,73.3,6.225192307692307,8.968235294117648,3.4427450980392154,66.42745098039217,9.85,13.579166666666666,6.040833333333333,77.02499999999999,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,11.593333333333334,15.093333333333334,8.186666666666666,73.13333333333333,0.37347731055548467,0.28760152122205823,0.34739972671007147,0.04710284562714659,-0.945197632232194,-0.9196250325492579,-0.967625,0.4952185792349727,0.3606901175513441,0.2287605523162734,0.3662388715373521,0.09802870895440102,9.819170883589306,66.63243969998662,,,,187.76010854816826,,785.6535278154679,
